subset_mode,season,fixture_id,kickoff_at,league,country,home_team,away_team,favorite_side,favorite_team,underdog_side,underdog_team,draw_edge,model_draw_probability,fair_market_draw_probability,actual_outcome,home_score,away_score,total_goals,draw_hit,favorite_win_hit,underdog_win_hit,under_2_5_hit,over_2_5_hit,under_3_5_hit,btts_yes_hit,btts_no_hit,exact_0_0_hit,exact_1_1_hit,exact_1_0_hit,exact_0_1_hit,exact_2_2_hit,draw_odds,favorite_ml_odds,underdog_ml_odds,under_2_5_odds,over_2_5_odds,home_tt_under_1_5_odds,away_tt_under_1_5_odds,favorite_tt_under_1_5_odds,underdog_tt_under_1_5_odds,home_tt_over_1_5_odds,away_tt_over_1_5_odds,favorite_tt_over_1_5_odds,underdog_tt_over_1_5_odds,home_tt_under_1_5_hit,away_tt_under_1_5_hit,favorite_tt_under_1_5_hit,underdog_tt_under_1_5_hit,home_tt_over_1_5_hit,away_tt_over_1_5_hit,favorite_tt_over_1_5_hit,underdog_tt_over_1_5_hit,draw_profit_units,favorite_ml_profit_units,underdog_ml_profit_units,under_2_5_profit_units,over_2_5_profit_units,home_tt_under_1_5_profit_units,away_tt_under_1_5_profit_units,favorite_tt_under_1_5_profit_units,underdog_tt_under_1_5_profit_units,home_tt_over_1_5_profit_units,away_tt_over_1_5_profit_units,favorite_tt_over_1_5_profit_units,underdog_tt_over_1_5_profit_units
positive_edge,2023-24,6656,2023-08-11T18:00:00+00:00,Eredivisie,Netherlands,FC Volendam,Vitesse,away,Vitesse,home,FC Volendam,0.038879,0.285206,0.246327,away,1,2,3,0,1,0,0,1,1,1,0,0,0,0,0,0,3.94,1.94,3.83,,,1.56,2.22,2.22,1.56,2.55,1.71,1.71,2.55,1,0,0,1,0,1,1,0,-1.0,0.94,-1.0,,,0.56,-1.0,-1.0,0.56,-1.0,0.71,0.71,-1.0
positive_edge,2023-24,6657,2023-08-12T14:30:00+00:00,Eredivisie,Netherlands,PSV,FC Utrecht,home,PSV,away,FC Utrecht,0.128759,0.285363,0.156604,home,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,6.17,1.3,9.65,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.3,-1.0,,,,,,,,,,
positive_edge,2023-24,6658,2023-08-12T16:45:00+00:00,Eredivisie,Netherlands,SC Heerenveen,RKC Waalwijk,home,SC Heerenveen,away,RKC Waalwijk,0.070165,0.285335,0.21517,home,3,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,4.5,1.57,5.76,,,2.62,1.43,2.62,1.43,1.53,2.97,1.53,2.97,0,1,0,1,1,0,1,0,-1.0,0.57,-1.0,,,-1.0,0.43,-1.0,0.43,0.53,-1.0,0.53,-1.0
positive_edge,2023-24,6659,2023-08-12T18:00:00+00:00,Eredivisie,Netherlands,Ajax,Heracles Almelo,home,Ajax,away,Heracles Almelo,0.148816,0.284273,0.135457,home,4,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,7.13,1.25,10.51,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.25,-1.0,,,,,,,,,,
positive_edge,2023-24,6660,2023-08-12T19:00:00+00:00,Eredivisie,Netherlands,PEC Zwolle,Sparta Rotterdam,home,PEC Zwolle,away,Sparta Rotterdam,0.00994,0.282448,0.272508,away,1,2,3,0,0,1,0,1,1,1,0,0,0,0,0,0,3.57,2.64,2.71,,,1.65,1.65,1.65,1.65,2.33,2.34,2.33,2.34,1,0,1,0,0,1,0,1,-1.0,-1.0,1.71,,,0.65,-1.0,0.65,-1.0,-1.0,1.34,-1.0,1.34
positive_edge,2023-24,6661,2023-08-13T10:15:00+00:00,Eredivisie,Netherlands,NEC,Excelsior,home,NEC,away,Excelsior,0.07752,0.282638,0.205118,away,3,4,7,0,0,1,0,1,0,1,0,0,0,0,0,0,4.72,1.48,6.88,,,2.63,,2.63,,1.52,,1.52,,0,0,0,0,1,1,1,1,-1.0,-1.0,5.88,,,-1.0,,-1.0,,0.52,,0.52,
positive_edge,2023-24,6662,2023-08-13T12:30:00+00:00,Eredivisie,Netherlands,AZ,Go Ahead Eagles,home,AZ,away,Go Ahead Eagles,0.061901,0.280828,0.218927,home,5,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,4.43,1.54,6.41,,,2.42,,2.42,,1.61,,1.61,,0,1,0,1,1,0,1,0,-1.0,0.54,-1.0,,,-1.0,,-1.0,,0.61,,0.61,
positive_edge,2023-24,6663,2023-08-13T12:30:00+00:00,Eredivisie,Netherlands,Feyenoord,Fortuna Sittard,home,Feyenoord,away,Fortuna Sittard,0.156799,0.280828,0.124029,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,7.76,1.17,18.04,,,,,,,,,,,1,1,1,1,0,0,0,0,6.76,-1.0,-1.0,,,,,,,,,,
positive_edge,2023-24,6664,2023-08-13T14:45:00+00:00,Eredivisie,Netherlands,Almere City,FC Twente,away,FC Twente,home,Almere City,0.047347,0.279714,0.232366,away,1,4,5,0,1,0,0,1,0,1,0,0,0,0,0,0,4.18,1.61,5.91,,,,2.31,2.31,,,1.67,1.67,,1,0,0,1,0,1,1,0,-1.0,0.61,-1.0,,,,-1.0,-1.0,,,0.67,0.67,
positive_edge,2023-24,6670,2023-08-20T10:15:00+00:00,Eredivisie,Netherlands,FC Utrecht,SC Heerenveen,home,FC Utrecht,away,SC Heerenveen,0.031712,0.280409,0.248698,away,0,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,3.9,1.86,4.22,,,2.18,1.45,2.18,1.45,1.74,2.92,1.74,2.92,1,0,1,0,0,1,0,1,-1.0,-1.0,3.22,,,1.18,-1.0,1.18,-1.0,-1.0,1.92,-1.0,1.92
positive_edge,2023-24,6671,2023-08-20T12:30:00+00:00,Eredivisie,Netherlands,Sparta Rotterdam,Feyenoord,away,Feyenoord,home,Sparta Rotterdam,0.056917,0.282218,0.225301,draw,2,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,4.3,1.7,4.73,,,,2.35,2.35,,,1.64,1.64,,0,0,0,0,1,1,1,1,3.3,-1.0,-1.0,,,,-1.0,-1.0,,,0.64,0.64,
positive_edge,2023-24,6672,2023-08-20T12:30:00+00:00,Eredivisie,Netherlands,FC Twente,PEC Zwolle,home,FC Twente,away,PEC Zwolle,0.088643,0.266272,0.177628,home,3,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,5.47,1.4,7.57,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.4,-1.0,,,,,,,,,,
positive_edge,2023-24,6673,2023-08-20T14:45:00+00:00,Eredivisie,Netherlands,RKC Waalwijk,AZ,away,AZ,home,RKC Waalwijk,0.045751,0.270361,0.22461,away,1,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,4.32,1.65,5.18,,,1.41,2.47,2.47,1.41,3.02,1.59,1.59,3.02,1,0,0,1,0,1,1,0,-1.0,0.65,-1.0,,,0.41,-1.0,-1.0,0.41,-1.0,0.59,0.59,-1.0
positive_edge,2023-24,6674,2023-08-26T16:45:00+00:00,Eredivisie,Netherlands,NEC,RKC Waalwijk,home,NEC,away,RKC Waalwijk,0.044388,0.263597,0.219209,home,3,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,4.42,1.69,4.67,,,2.45,1.42,2.45,1.42,1.6,3.04,1.6,3.04,0,1,0,1,1,0,1,0,-1.0,0.69,-1.0,,,-1.0,0.42,-1.0,0.42,0.6,-1.0,0.6,-1.0
positive_edge,2023-24,6675,2023-08-26T19:00:00+00:00,Eredivisie,Netherlands,Excelsior,Fortuna Sittard,away,Fortuna Sittard,home,Excelsior,0.005863,0.268858,0.262995,draw,2,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,3.7,2.39,2.95,,,1.62,1.8,1.8,1.62,2.4,2.09,2.09,2.4,0,0,0,0,1,1,1,1,2.7,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,1.4,1.09,1.09,1.4
positive_edge,2023-24,6676,2023-08-27T10:15:00+00:00,Eredivisie,Netherlands,PEC Zwolle,FC Utrecht,away,FC Utrecht,home,PEC Zwolle,0.026638,0.278011,0.251373,home,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,3.87,2.44,2.78,,,1.75,1.88,1.88,1.75,2.16,1.99,1.99,2.16,1,1,1,1,0,0,0,0,-1.0,-1.0,1.78,,,0.75,0.88,0.88,0.75,-1.0,-1.0,-1.0,-1.0
positive_edge,2023-24,6677,2023-08-27T12:30:00+00:00,Eredivisie,Netherlands,Feyenoord,Almere City,home,Feyenoord,away,Almere City,0.175176,0.273109,0.097933,home,6,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,9.9,1.14,18.79,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.14,-1.0,,,,,,,,,,
positive_edge,2023-24,6678,2023-08-27T14:45:00+00:00,Eredivisie,Netherlands,SC Heerenveen,Sparta Rotterdam,home,SC Heerenveen,away,Sparta Rotterdam,0.00882,0.266055,0.257235,away,1,3,4,0,0,1,0,1,0,1,0,0,0,0,0,0,3.78,2.24,3.15,,,1.84,1.57,1.84,1.57,2.04,2.51,2.04,2.51,1,0,1,0,0,1,0,1,-1.0,-1.0,2.15,,,0.84,-1.0,0.84,-1.0,-1.0,1.51,-1.0,1.51
positive_edge,2023-24,6680,2023-09-02T14:30:00+00:00,Eredivisie,Netherlands,Almere City,PEC Zwolle,away,PEC Zwolle,home,Almere City,0.002131,0.268134,0.266003,away,1,2,3,0,1,0,0,1,1,1,0,0,0,0,0,0,3.66,2.41,2.95,,,1.67,1.85,1.85,1.67,2.3,2.03,2.03,2.3,1,0,0,1,0,1,1,0,-1.0,1.41,-1.0,,,0.67,-1.0,-1.0,0.67,-1.0,1.03,1.03,-1.0
positive_edge,2023-24,6681,2023-09-02T16:45:00+00:00,Eredivisie,Netherlands,Go Ahead Eagles,SC Heerenveen,home,Go Ahead Eagles,away,SC Heerenveen,0.002276,0.259335,0.257059,home,3,2,5,0,1,0,0,1,0,1,0,0,0,0,0,0,3.78,2.02,3.71,,,1.99,1.5,1.99,1.5,1.88,2.73,1.88,2.73,0,0,0,0,1,1,1,1,-1.0,1.02,-1.0,,,-1.0,-1.0,-1.0,-1.0,0.88,1.73,0.88,1.73
positive_edge,2023-24,6682,2023-09-02T18:00:00+00:00,Eredivisie,Netherlands,RKC Waalwijk,PSV,away,PSV,home,RKC Waalwijk,0.122607,0.271492,0.148885,away,0,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,6.48,1.27,10.55,,,1.44,,,1.44,2.88,,,2.88,1,0,0,1,0,1,1,0,-1.0,0.27,-1.0,,,0.44,,,0.44,-1.0,,,-1.0
positive_edge,2023-24,6683,2023-09-02T19:00:00+00:00,Eredivisie,Netherlands,Heracles Almelo,Excelsior,home,Heracles Almelo,away,Excelsior,0.012723,0.259954,0.247231,home,3,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,3.93,1.83,4.38,,,2.35,1.46,2.35,1.46,1.68,2.86,1.68,2.86,0,1,0,1,1,0,1,0,-1.0,0.83,-1.0,,,-1.0,0.46,-1.0,0.46,0.68,-1.0,0.68,-1.0
positive_edge,2023-24,6684,2023-09-03T10:15:00+00:00,Eredivisie,Netherlands,FC Utrecht,Feyenoord,away,Feyenoord,home,FC Utrecht,0.048129,0.275576,0.227447,away,1,5,6,0,1,0,0,1,0,1,0,0,0,0,0,0,4.27,1.74,4.53,,,1.46,2.46,2.46,1.46,2.86,1.6,1.6,2.86,1,0,0,1,0,1,1,0,-1.0,0.74,-1.0,,,0.46,-1.0,-1.0,0.46,-1.0,0.6,0.6,-1.0
positive_edge,2023-24,6685,2023-09-03T12:30:00+00:00,Eredivisie,Netherlands,FC Volendam,FC Twente,away,FC Twente,home,FC Volendam,0.069014,0.26135,0.192337,away,0,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,5.04,1.47,6.54,,,1.42,2.52,2.52,1.42,3.03,1.55,1.55,3.03,1,0,0,1,0,1,1,0,-1.0,0.47,-1.0,,,0.42,-1.0,-1.0,0.42,-1.0,0.55,0.55,-1.0
positive_edge,2023-24,6686,2023-09-03T12:30:00+00:00,Eredivisie,Netherlands,Fortuna Sittard,Ajax,away,Ajax,home,Fortuna Sittard,0.057456,0.267703,0.210247,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,4.62,1.61,5.21,,,,2.6,2.6,,,1.54,1.54,,1,1,1,1,0,0,0,0,3.62,-1.0,-1.0,,,,1.6,1.6,,,-1.0,-1.0,
positive_edge,2023-24,6688,2023-09-16T14:30:00+00:00,Eredivisie,Netherlands,Feyenoord,SC Heerenveen,home,Feyenoord,away,SC Heerenveen,0.09309,0.231093,0.138003,home,6,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,6.94,1.21,13.59,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.21,-1.0,,,,,,,,,,
positive_edge,2023-24,6689,2023-09-16T16:45:00+00:00,Eredivisie,Netherlands,Vitesse,RKC Waalwijk,home,Vitesse,away,RKC Waalwijk,0.064364,0.267398,0.203034,away,0,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,4.77,1.52,6.06,,,,1.41,,1.41,,3.01,,3.01,1,0,1,0,0,1,0,1,-1.0,-1.0,5.06,,,,-1.0,,-1.0,,2.01,,2.01
positive_edge,2023-24,6690,2023-09-16T18:00:00+00:00,Eredivisie,Netherlands,Fortuna Sittard,FC Volendam,home,Fortuna Sittard,away,FC Volendam,0.080764,0.280866,0.200102,home,3,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,4.84,1.51,6.11,,,2.62,1.42,2.62,1.42,1.53,2.99,1.53,2.99,0,1,0,1,1,0,1,0,-1.0,0.51,-1.0,,,-1.0,0.42,-1.0,0.42,0.53,-1.0,0.53,-1.0
positive_edge,2023-24,6691,2023-09-16T18:00:00+00:00,Eredivisie,Netherlands,PSV,NEC,home,PSV,away,NEC,0.150896,0.257226,0.106331,home,4,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,9.08,1.15,17.84,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.15,-1.0,,,,,,,,,,
positive_edge,2023-24,6694,2023-09-17T12:30:00+00:00,Eredivisie,Netherlands,Excelsior,Almere City,home,Excelsior,away,Almere City,0.001857,0.246052,0.244195,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,3.98,2.05,3.45,,,2.04,1.54,2.04,1.54,1.84,2.59,1.84,2.59,1,1,1,1,0,0,0,0,2.98,-1.0,-1.0,,,1.04,0.54,1.04,0.54,-1.0,-1.0,-1.0,-1.0
positive_edge,2023-24,6696,2023-09-17T14:45:00+00:00,Eredivisie,Netherlands,AZ,Sparta Rotterdam,home,AZ,away,Sparta Rotterdam,0.043609,0.259484,0.215875,home,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,4.5,1.51,6.9,,,2.38,,2.38,,1.63,,1.63,,0,1,0,1,1,0,1,0,-1.0,0.51,-1.0,,,-1.0,,-1.0,,0.63,,0.63,
positive_edge,2023-24,6697,2023-09-22T18:00:00+00:00,Eredivisie,Netherlands,Go Ahead Eagles,Fortuna Sittard,home,Go Ahead Eagles,away,Fortuna Sittard,0.004775,0.26735,0.262576,home,3,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,3.71,2.24,3.22,,,1.89,1.53,1.89,1.53,1.98,2.58,1.98,2.58,0,1,0,1,1,0,1,0,-1.0,1.24,-1.0,,,-1.0,0.53,-1.0,0.53,0.98,-1.0,0.98,-1.0
positive_edge,2023-24,6698,2023-09-23T14:30:00+00:00,Eredivisie,Netherlands,FC Volendam,Heracles Almelo,away,Heracles Almelo,home,FC Volendam,0.007654,0.263651,0.255997,draw,2,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,3.8,2.3,3.03,,,1.66,1.9,1.9,1.66,2.31,1.97,1.97,2.31,0,0,0,0,1,1,1,1,2.8,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,1.31,0.97,0.97,1.31
positive_edge,2023-24,6700,2023-09-23T18:00:00+00:00,Eredivisie,Netherlands,Almere City,PSV,away,PSV,home,Almere City,0.127052,0.251015,0.123963,away,0,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,7.79,1.19,14.96,,,,,,,,,,,1,0,0,1,0,1,1,0,-1.0,0.19,-1.0,,,,,,,,,,
positive_edge,2023-24,6701,2023-09-23T19:00:00+00:00,Eredivisie,Netherlands,SC Heerenveen,Excelsior,home,SC Heerenveen,away,Excelsior,0.037476,0.254441,0.216965,away,0,3,3,0,0,1,0,1,1,0,1,0,0,0,0,0,4.41,1.65,4.71,,,2.5,1.43,2.5,1.43,1.57,3.0,1.57,3.0,1,0,1,0,0,1,0,1,-1.0,-1.0,3.71,,,1.5,-1.0,1.5,-1.0,-1.0,2.0,-1.0,2.0
positive_edge,2023-24,6702,2023-09-24T10:15:00+00:00,Eredivisie,Netherlands,Sparta Rotterdam,Vitesse,home,Sparta Rotterdam,away,Vitesse,0.010504,0.276922,0.266418,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,3.65,2.13,3.51,,,1.85,1.47,1.85,1.47,2.02,2.83,2.02,2.83,1,1,1,1,0,0,0,0,-1.0,1.13,-1.0,,,0.85,0.47,0.85,0.47,-1.0,-1.0,-1.0,-1.0
positive_edge,2023-24,6703,2023-09-24T14:45:00+00:00,Eredivisie,Netherlands,RKC Waalwijk,FC Twente,away,FC Twente,home,RKC Waalwijk,0.053246,0.258467,0.205221,home,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,4.71,1.51,6.25,,,1.43,,,1.43,3.03,,,3.03,1,1,1,1,0,0,0,0,-1.0,-1.0,5.25,,,0.43,,,0.43,-1.0,,,-1.0
positive_edge,2023-24,6704,2023-09-24T14:45:00+00:00,Eredivisie,Netherlands,PEC Zwolle,AZ,away,AZ,home,PEC Zwolle,0.037929,0.279053,0.241124,away,0,3,3,0,1,0,0,1,1,0,1,0,0,0,0,0,4.03,1.77,4.63,,,1.42,2.22,2.22,1.42,2.95,1.71,1.71,2.95,1,0,0,1,0,1,1,0,-1.0,0.77,-1.0,,,0.42,-1.0,-1.0,0.42,-1.0,0.71,0.71,-1.0
positive_edge,2023-24,6705,2023-09-27T16:45:00+00:00,Eredivisie,Netherlands,PSV,Go Ahead Eagles,home,PSV,away,Go Ahead Eagles,0.146428,0.240045,0.093617,home,3,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,10.31,1.14,16.16,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.14,-1.0,,,,,,,,,,
positive_edge,2023-24,6706,2023-09-27T18:00:00+00:00,Eredivisie,Netherlands,FC Twente,Vitesse,home,FC Twente,away,Vitesse,0.087358,0.268481,0.181124,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,5.35,1.36,9.11,,,2.62,,2.62,,1.51,,1.51,,1,1,1,1,0,0,0,0,-1.0,0.36,-1.0,,,1.62,,1.62,,-1.0,,-1.0,
positive_edge,2023-24,6707,2023-09-28T18:00:00+00:00,Eredivisie,Netherlands,AZ,Heracles Almelo,home,AZ,away,Heracles Almelo,0.10648,0.240362,0.133881,draw,1,1,2,1,0,0,1,0,1,1,0,0,1,0,0,0,7.21,1.21,14.12,,,,,,,,,,,1,1,1,1,0,0,0,0,6.21,-1.0,-1.0,,,,,,,,,,
positive_edge,2023-24,6708,2023-09-30T14:30:00+00:00,Eredivisie,Netherlands,Feyenoord,Go Ahead Eagles,home,Feyenoord,away,Go Ahead Eagles,0.105079,0.21202,0.106941,home,3,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,9.03,1.16,15.94,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.16,-1.0,,,,,,,,,,
positive_edge,2023-24,6709,2023-09-30T16:45:00+00:00,Eredivisie,Netherlands,PSV,FC Volendam,home,PSV,away,FC Volendam,0.162069,0.20172,0.039651,home,3,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,25.02,1.06,40.6,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.06,-1.0,,,,,,,,,,
positive_edge,2023-24,6710,2023-09-30T16:45:00+00:00,Eredivisie,Netherlands,FC Utrecht,Almere City,home,FC Utrecht,away,Almere City,0.059884,0.27594,0.216056,away,0,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,4.53,1.58,5.95,,,2.57,,2.57,,1.57,,1.57,,1,0,1,0,0,1,0,1,-1.0,-1.0,4.95,,,1.57,,1.57,,-1.0,,-1.0,
positive_edge,2023-24,6711,2023-09-30T19:00:00+00:00,Eredivisie,Netherlands,FC Twente,SC Heerenveen,home,FC Twente,away,SC Heerenveen,0.075445,0.246681,0.171236,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,5.65,1.35,8.63,,,,,,,,,,,1,1,1,1,0,0,0,0,-1.0,0.35,-1.0,,,,,,,,,,
positive_edge,2023-24,6712,2023-10-01T10:15:00+00:00,Eredivisie,Netherlands,NEC,Vitesse,home,NEC,away,Vitesse,0.013033,0.274937,0.261905,away,1,3,4,0,0,1,0,1,0,1,0,0,0,0,0,0,3.72,2.2,3.3,,,1.85,1.49,1.85,1.49,2.03,2.65,2.03,2.65,1,0,1,0,0,1,0,1,-1.0,-1.0,2.3,,,0.85,-1.0,0.85,-1.0,-1.0,1.65,-1.0,1.65
positive_edge,2023-24,6713,2023-10-01T12:30:00+00:00,Eredivisie,Netherlands,Heracles Almelo,PEC Zwolle,home,Heracles Almelo,away,PEC Zwolle,0.008875,0.270927,0.262052,home,2,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,3.71,2.45,2.85,,,1.87,1.7,1.87,1.7,2.01,2.24,2.01,2.24,0,1,0,1,1,0,1,0,-1.0,1.45,-1.0,,,-1.0,0.7,-1.0,0.7,1.01,-1.0,1.01,-1.0
positive_edge,2023-24,6714,2023-10-01T12:30:00+00:00,Eredivisie,Netherlands,Excelsior,Sparta Rotterdam,away,Sparta Rotterdam,home,Excelsior,0.006275,0.280507,0.274232,home,2,1,3,0,0,1,0,1,1,1,0,0,0,0,0,0,3.55,2.26,3.3,,,1.49,1.77,1.77,1.49,2.76,2.13,2.13,2.76,0,1,1,0,1,0,0,1,-1.0,-1.0,2.3,,,-1.0,0.77,0.77,-1.0,1.76,-1.0,-1.0,1.76
positive_edge,2023-24,6715,2023-10-01T14:45:00+00:00,Eredivisie,Netherlands,AZ,Fortuna Sittard,home,AZ,away,Fortuna Sittard,0.081384,0.261097,0.179712,home,4,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,5.4,1.37,8.67,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.37,-1.0,,,,,,,,,,
positive_edge,2023-24,6716,2023-10-06T18:00:00+00:00,Eredivisie,Netherlands,FC Volendam,FC Utrecht,away,FC Utrecht,home,FC Volendam,0.039917,0.270908,0.230991,home,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,4.25,1.86,4.07,,,1.56,2.33,2.33,1.56,2.66,1.66,1.66,2.66,1,1,1,1,0,0,0,0,-1.0,-1.0,3.07,,,0.56,1.33,1.33,0.56,-1.0,-1.0,-1.0,-1.0
positive_edge,2023-24,6718,2023-10-07T16:45:00+00:00,Eredivisie,Netherlands,Almere City,RKC Waalwijk,home,Almere City,away,RKC Waalwijk,0.030809,0.288073,0.257264,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,3.81,2.35,3.01,,,1.84,1.66,1.84,1.66,2.02,2.33,2.02,2.33,1,1,1,1,0,0,0,0,-1.0,1.35,-1.0,,,0.84,0.66,0.84,0.66,-1.0,-1.0,-1.0,-1.0
positive_edge,2023-24,6719,2023-10-07T18:00:00+00:00,Eredivisie,Netherlands,Go Ahead Eagles,Heracles Almelo,home,Go Ahead Eagles,away,Heracles Almelo,0.023844,0.260207,0.236363,home,4,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,4.1,1.83,4.14,,,2.25,1.46,2.25,1.46,1.7,2.85,1.7,2.85,0,1,0,1,1,0,1,0,-1.0,0.83,-1.0,,,-1.0,0.46,-1.0,0.46,0.7,-1.0,0.7,-1.0
positive_edge,2023-24,6720,2023-10-07T19:00:00+00:00,Eredivisie,Netherlands,Vitesse,Excelsior,home,Vitesse,away,Excelsior,0.054217,0.283857,0.22964,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,4.22,1.76,4.41,,,2.2,,2.2,,1.72,,1.72,,1,1,1,1,0,0,0,0,3.22,-1.0,-1.0,,,1.2,,1.2,,-1.0,,-1.0,
positive_edge,2023-24,6721,2023-10-08T10:15:00+00:00,Eredivisie,Netherlands,PEC Zwolle,Feyenoord,away,Feyenoord,home,PEC Zwolle,0.069879,0.224707,0.154828,away,0,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,6.38,1.31,10.84,,,,,,,,,,,1,0,0,1,0,1,1,0,-1.0,0.31,-1.0,,,,,,,,,,
